#YYYYmmdd HHMMSS.ss;Duration;Magnitude;Longitude;Latitude;Depth;Type;File;Valid;Projection;Operator
20140620 194812.60;3,36;;;;;Sommital;;0;WGS84;VF
20140620 194721.16;2,48;;;;;Sommital;;0;WGS84;NV
20140620 194606.44;10,6;1.5109046;55.713983;-21.246332;-0.90507813;Sommital;2014/06/20/ovpf2014macq;1;WGS84;NV
20140620 194504.84;2,44;;;;;Sommital;;0;WGS84;NV
20140620 194221.64;35,56;;;;;Effondrement;;0;WGS84;NV
20140620 193912.28;5,12;;;;;Effondrement;;0;WGS84;NV
20140620 193825.68;3,4;;;;;Sommital;;0;WGS84;NV
20140620 193323.40;7,8;;;;;Effondrement;;0;WGS84;NV
20140620 193152.20;4,12;;;;;Sommital;;0;WGS84;NV
20140620 193143.08;3,12;;;;;Sommital;;0;WGS84;NV
20140620 192052.52;65,48;;;;;Effondrement;;0;WGS84;NV
20140620 192030.04;2,24;;;;;Effondrement;;0;WGS84;NV
20140620 191758.12;5,52;;;;;Sommital;;0;WGS84;NV
20140620 191749.80;4,04;;;;;Sommital;;0;WGS84;NV
20140620 191722.96;2,44;;;;;Sommital;;0;WGS84;VF
20140620 191603.52;4;;;;;Sommital;;0;WGS84;NV
20140620 191550.00;6,6;0.9961732;55.713976;-21.245439;-1.0261719;Sommital;2014/06/20/ovpf2014mabq;1;WGS84;NV
20140620 191538.96;3,32;;;;;Sommital;;0;WGS84;NV
20140620 191432.84;2,4;;;;;Sommital;;0;WGS84;NV
20140620 191423.80;3;;;;;Sommital;;0;WGS84;NV
20140620 191417.44;4,44;;;;;Sommital;;0;WGS84;NV
20140620 191228.88;3,8;;;;;Sommital;;0;WGS84;NV
20140620 191204.40;3,52;;;;;Sommital;;0;WGS84;NV
20140620 191139.80;2,08;;;;;Sommital;;0;WGS84;VF
20140620 191124.64;2,2;;;;;Sommital;;0;WGS84;NV
20140620 191112.24;3,12;;;;;Sommital;;0;WGS84;NV
20140620 191053.68;5,2;;;;;Sommital;;0;WGS84;NV
20140620 191046.92;5,72;;;;;Effondrement;;0;WGS84;NV
20140620 190955.52;2,4;;;;;Sommital;;0;WGS84;NV
20140620 190948.20;2,32;;;;;Sommital;;0;WGS84;VF
20140620 190939.40;1,68;;;;;Sommital;;0;WGS84;VF
20140620 190834.56;10,44;1.2786644;55.715122;-21.244769;-0.8203125;Sommital;2014/06/20/ovpf2014mabk;1;WGS84;VF
20140620 190731.04;32,48;;;;;Effondrement;;0;WGS84;VF
20140620 190548.36;3;;;;;Sommital;;0;WGS84;VF
20140620 190506.32;4,84;;;;;Sommital;;0;WGS84;VF
20140620 190255.12;2,2;;;;;Sommital;;0;WGS84;VF
20140620 190246.04;2,4;;;;;Sommital;;0;WGS84;VF
20140620 190155.12;2,04;;;;;Sommital;;0;WGS84;VF
20140620 190144.52;3,64;;;;;Sommital;;0;WGS84;VF
20140620 185853.64;2,92;;;;;Sommital;;0;WGS84;VF
20140620 185651.56;4,4;;;;;Sommital;;0;WGS84;VF
20140620 185633.24;2,8;;;;;Sommital;;0;WGS84;VF
20140620 185619.24;3,04;;;;;Sommital;;0;WGS84;VF
20140620 185556.28;7,24;0.99297668;55.712367;-21.245662;-0.86875;Sommital;2014/06/20/ovpf2014maaz;1;WGS84;VF
20140620 185514.28;2,4;;;;;Sommital;;0;WGS84;VF
20140620 185453.20;3,32;;;;;Effondrement;;0;WGS84;VF
20140620 185406.76;3,4;;;;;Sommital;;0;WGS84;VF
20140620 185338.72;2,52;;;;;Sommital;;0;WGS84;VF
20140620 185048.08;3,16;;;;;Sommital;;0;WGS84;VF
20140620 185017.64;2,28;;;;;Sommital;;0;WGS84;NV
20140620 184839.28;11,2;;;;;Effondrement;;0;WGS84;VF
20140620 184827.80;3,04;;;;;Sommital;;0;WGS84;VF
20140620 184804.08;2;;;;;Sommital;;0;WGS84;VF
20140620 184756.92;2,8;;;;;Sommital;;0;WGS84;VF
20140620 184429.44;37,68;;;;;Effondrement;;0;WGS84;VF
20140620 184139.68;2,96;;;;;Sommital;;0;WGS84;NV
20140620 183806.08;2,4;;;;;Sommital;;0;WGS84;VF
20140620 183616.72;2,68;;;;;Sommital;;0;WGS84;VF
20140620 183412.20;1,92;;;;;Sommital;;0;WGS84;VF
20140620 183351.48;3;;;;;Sommital;;0;WGS84;VF
20140620 183018.00;40,96;;;;;Effondrement;;0;WGS84;NV
20140620 182634.00;36,8;;;;;Effondrement;;0;WGS84;VF
20140620 182535.44;4,96;;;;;Sommital;;0;WGS84;NV
20140620 182410.32;29;2.140482;55.710291;-21.244992;-1.0261719;Sommital;2014/06/20/ovpf2014lzzy;1;WGS84;VF
20140620 182346.00;2,64;;;;;Sommital;;0;WGS84;NV
20140620 181936.36;38,56;;;;;Effondrement;;0;WGS84;NV
20140620 181830.88;3,48;;;;;Sommital;;0;WGS84;NV
20140620 181420.44;4,2;;;;;Sommital;;0;WGS84;VF
20140620 181356.84;3,96;;;;;Sommital;;0;WGS84;VF
20140620 181335.08;20,24;;;;;Effondrement;;0;WGS84;VF
20140620 181332.64;1,72;;;;;Sommital;;0;WGS84;VF
20140620 181316.36;5,56;;;;;Sommital;;0;WGS84;VF
20140620 181211.96;52,92;2.5982756;55.714779;-21.245104;-0.72949219;Sommital;2014/06/20/ovpf2014lzzo;1;WGS84;VF
20140620 180954.88;2,44;;;;;Sommital;;0;WGS84;VF
20140620 180950.68;3,8;;;;;Sommital;;0;WGS84;VF
20140620 180502.80;1,52;;;;;Sommital;;0;WGS84;VF
20140620 180412.84;1,88;;;;;Sommital;;0;WGS84;VF
20140620 174958.28;4,28;0.52255723;55.71398;-21.245885;-0.92929688;Sommital;2014/06/20/ovpf2014lzyv;1;WGS84;NV
20140620 174324.24;7,4;;;;;Effondrement;;0;WGS84;NV
20140620 174247.32;3,16;;;;;Sommital;;0;WGS84;VF
20140620 174017.44;18,48;;;;;Effondrement;;0;WGS84;VF
20140620 173652.72;8,48;;;;;Sommital;;0;WGS84;VF
20140620 173604.68;29;2.064461;55.713056;-21.245439;-0.85664062;Sommital;2014/06/20/ovpf2014lzyj;1;WGS84;VF
20140620 173547.16;3;;;;;Sommital;;0;WGS84;VF
20140620 173346.20;3,08;;;;;Sommital;;0;WGS84;VF
20140620 173132.68;2,92;;;;;Sommital;;0;WGS84;VF
20140620 172902.12;2,36;;;;;Sommital;;0;WGS84;VF
20140620 172835.72;3,64;;;;;Sommital;;0;WGS84;VF
20140620 172830.12;4,16;;;;;Sommital;;0;WGS84;VF
20140620 172815.08;14,16;;;;;Effondrement;;0;WGS84;VF
20140620 172637.44;53,6;;;;;Effondrement;;0;WGS84;VF
20140620 172600.44;14,08;1.4291164;55.715241;-21.245327;-0.66894531;Sommital;2014/06/20/ovpf2014lzya;1;WGS84;VF
20140620 172554.92;2,04;;;;;Sommital;;0;WGS84;VF
20140620 172541.36;4,8;;;;;Sommital;;0;WGS84;VF
20140620 172236.28;2,96;;;;;Sommital;;0;WGS84;VF
20140620 172228.84;2,04;;;;;Sommital;;0;WGS84;VF
20140620 172216.00;2,12;;;;;Sommital;;0;WGS84;VF
20140620 171618.60;4,2;;;;;Sommital;;0;WGS84;NV
20140620 171201.44;3,92;;;;;Effondrement;;0;WGS84;NV
20140620 170958.56;4,52;;;;;Sommital;;0;WGS84;NV
20140620 170907.96;22,6;1.8689721;55.714784;-21.245774;-0.51152344;Sommital;2014/06/20/ovpf2014lzxm;1;WGS84;VF
20140620 170825.04;4,28;;;;;Sommital;;0;WGS84;NV
20140620 170617.92;5,2;;;;;Sommital;;0;WGS84;NV
20140620 170600.12;50,88;;;;;Effondrement;;0;WGS84;NV
20140620 170517.76;7,92;0.90373535;55.714665;-21.245216;-0.65078125;Sommital;2014/06/20/ovpf2014lzxi;1;WGS84;VF
20140620 170419.88;2,88;;;;;Sommital;;0;WGS84;VF
20140620 170203.88;11,2;;;;;Effondrement;;0;WGS84;NV
20140620 165914.00;5,4;;;;;Sommital;;0;WGS84;NV
20140620 165802.48;2,96;;;;;Sommital;;0;WGS84;NV
20140620 165623.08;2,8;;;;;Sommital;;0;WGS84;NV
20140620 165623.04;2,72;;;;;Sommital;;0;WGS84;VF
20140620 164935.36;3,8;;;;;Sommital;;0;WGS84;VF
20140620 164909.56;2,76;;;;;Sommital;;0;WGS84;VF
20140620 164658.32;3,84;;;;;Sommital;;0;WGS84;VF
20140620 164620.00;2,64;;;;;Sommital;;0;WGS84;VF
20140620 164417.84;35,44;2.2099345;55.71398;-21.245885;-0.92929688;Sommital;2014/06/20/ovpf2014lzwq;1;WGS84;VF
20140620 164214.80;5,08;;;;;Sommital;;0;WGS84;VF
20140620 163559.08;3,04;;;;;Sommital;;0;WGS84;NV
20140620 162927.80;3,56;;;;;Sommital;;0;WGS84;VF
20140620 162659.32;11,16;1.2577392;55.713059;-21.245885;-0.73554687;Sommital;2014/06/20/ovpf2014lzwc;1;WGS84;VF
20140620 162500.92;14,2;1.3742709;55.710748;-21.244546;-1.0746094;Sommital;2014/06/20/ovpf2014lzwa;1;WGS84;VF
20140620 162242.60;6,36;;;;;Effondrement;;0;WGS84;VF
20140620 161820.72;53,68;;;;;Effondrement;;0;WGS84;VF
20140620 161808.76;11,4;;;;;Effondrement;;0;WGS84;VF
20140620 161454.60;13,12;1.4186938;55.712481;-21.245551;-0.86269531;Sommital;2014/06/20/ovpf2014lzvr;1;WGS84;VF
20140620 161452.76;1,76;;;;;Sommital;;0;WGS84;VF
20140620 161019.68;2,32;;;;;Sommital;;0;WGS84;VF
20140620 160754.52;2,96;;;;;Sommital;;0;WGS84;VF
20140620 160400.84;6,2;0.8668096;55.713519;-21.245885;-0.97773438;Sommital;2014/06/20/ovpf2014lzvi;1;WGS84;VF
20140620 160205.56;2,16;;;;;Sommital;;0;WGS84;VF
20140620 155918.92;1,68;;;;;Sommital;;0;WGS84;VF
20140620 155905.28;2,72;;;;;Sommital;;0;WGS84;VF
20140620 155719.96;8,72;;;;;Sommital;;0;WGS84;VF
20140620 155710.84;2,44;;;;;Sommital;;0;WGS84;VF
20140620 155222.80;3,04;;;;;Sommital;;0;WGS84;VF
20140620 155215.60;48,4;;;;;Effondrement;;0;WGS84;VF
20140620 155142.28;30;2.0390508;55.711789;-21.245327;-0.88691406;Sommital;2014/06/20/ovpf2014lzux;1;WGS84;VF
20140620 154854.80;10,28;1.3772603;55.712115;-21.24276;-0.66289062;Sommital;2014/06/20/ovpf2014lzuv;1;WGS84;VF
20140620 154423.84;3,8;;;;;Sommital;;0;WGS84;VF
20140620 154340.96;3,6;;;;;Sommital;;0;WGS84;VF
20140620 154136.56;1,88;;;;;Sommital;;0;WGS84;VF
20140620 153751.04;3,12;;;;;Sommital;;0;WGS84;VF
20140620 153328.12;6,88;;;;;Effondrement;;0;WGS84;VF
20140620 153308.40;2,64;;;;;Sommital;;0;WGS84;VF
20140620 153117.12;2,48;;;;;Sommital;;0;WGS84;VF
20140620 153007.60;3,8;;;;;Sommital;;0;WGS84;VF
20140620 152446.24;13,48;1.7718588;55.712596;-21.245439;-0.75976562;Sommital;2014/06/20/ovpf2014lzua;1;WGS84;VF
20140620 152337.36;3,68;;;;;Sommital;;0;WGS84;NV
20140620 152225.52;4,84;;;;;Indetermine;;0;WGS84;VF
20140620 152103.60;3,8;;;;;Indetermine;;0;WGS84;VF
20140620 152040.04;2,76;;;;;Sommital;;0;WGS84;VF
20140620 152014.68;4,16;;;;;Indetermine;;0;WGS84;VF
20140620 151726.88;34,72;;;;;Effondrement;;0;WGS84;VF
20140620 151721.28;2,52;;;;;Sommital;;0;WGS84;VF
20140620 151601.40;2,64;;;;;Sommital;;0;WGS84;VF
20140620 151446.60;4,4;;;;;Sommital;;0;WGS84;VF
20140620 151337.32;2,68;;;;;Sommital;;0;WGS84;VF
20140620 151232.48;2,36;;;;;Sommital;;0;WGS84;NV
20140620 150919.72;3,68;;;;;Sommital;;0;WGS84;VF
20140620 150606.88;8,52;;;;;Sommital;;0;WGS84;VF
20140620 150528.16;9,44;1.3991139;55.713172;-21.245551;-0.88691406;Sommital;2014/06/20/ovpf2014lztk;1;WGS84;VF
20140620 150501.24;3,08;;;;;Sommital;;0;WGS84;VF
20140620 150359.16;2,64;;;;;Sommital;;0;WGS84;VF
20140620 150342.96;2,88;;;;;Sommital;;0;WGS84;VF
20140620 150309.04;2,6;;;;;Sommital;;0;WGS84;VF
20140620 150157.92;6;1.0588491;55.713056;-21.245439;-0.85664062;Sommital;2014/06/20/ovpf2014lzth;1;WGS84;VF
20140620 145416.36;2,44;;;;;Sommital;;0;WGS84;VF
20140620 145205.28;5,92;;;;;Effondrement;;0;WGS84;VF
20140620 144834.24;2,44;;;;;Sommital;;0;WGS84;VF
20140620 144804.28;2,6;;;;;Sommital;;0;WGS84;VF
20140620 144746.76;3,28;;;;;Sommital;;0;WGS84;VF
20140620 144743.64;4,28;0.53730206;55.71444;-21.245885;-0.78398438;Sommital;2014/06/20/ovpf2014lzsu;1;WGS84;VF
20140620 144127.00;4,76;;;;;Sommital;;0;WGS84;VF
20140620 143915.76;10,8;1.3895003;55.712824;-21.245216;-0.84453125;Sommital;2014/06/20/ovpf2014lzsn;1;WGS84;VF
20140620 143739.36;2,56;;;;;Sommital;;0;WGS84;VF
20140620 143603.56;3,32;;;;;Sommital;;0;WGS84;VF
20140620 143025.96;2,24;;;;;Sommital;;0;WGS84;VF
20140620 142827.52;3,36;;;;;Sommital;;0;WGS84;VF
20140620 142515.12;7,84;1.0195185;55.713632;-21.245551;-0.82636719;Sommital;2014/06/20/ovpf2014lzsb;1;WGS84;VF
20140620 142409.72;2,88;;;;;Sommital;;0;WGS84;VF
20140620 142252.72;2,68;;;;;Sommital;;0;WGS84;VF
20140620 142200.00;50;;;;;Effondrement;;0;WGS84;VF
20140620 141220.36;2,48;;;;;Sommital;;0;WGS84;VF
20140620 141026.76;4,72;;;;;Sommital;;0;WGS84;VF
20140620 140959.68;3,08;;;;;Sommital;;0;WGS84;VF
20140620 140915.00;2,16;;;;;Sommital;;0;WGS84;VF
20140620 140914.88;2,52;;;;;Sommital;;0;WGS84;VF
20140620 140716.80;2,2;;;;;Sommital;;0;WGS84;VF
20140620 140541.36;3,4;;;;;Sommital;;0;WGS84;NV
20140620 135800.04;6,64;0.73524326;55.712394;-21.245842;-1.0247656;Sommital;2014/06/20/ovpf2014lzre;1;WGS84;VF
20140620 135206.00;2,08;;;;;Sommital;;0;WGS84;VF
20140620 135034.28;4,6;;;;;Sommital;;0;WGS84;VF
20140620 134949.36;2,68;;;;;Sommital;;0;WGS84;VF
20140620 134445.36;4,12;;;;;Sommital;;0;WGS84;VF
20140620 134322.28;1,88;;;;;Sommital;;0;WGS84;VF
20140620 134238.88;3,36;;;;;Sommital;;0;WGS84;VF
20140620 133834.76;2,68;;;;;Sommital;;0;WGS84;VF
20140620 133832.56;1,92;;;;;Sommital;;0;WGS84;VF
20140620 133814.76;1,84;;;;;Sommital;;0;WGS84;VF
20140620 133744.28;2,24;;;;;Sommital;;0;WGS84;VF
20140620 133702.52;2,16;;;;;Sommital;;0;WGS84;VF
20140620 133516.28;1,8;;;;;Sommital;;0;WGS84;VF
20140620 133128.96;42,08;;;;;Effondrement;;0;WGS84;VF
20140620 132947.72;2,72;;;;;Sommital;;0;WGS84;VF
20140620 132927.80;2,32;;;;;Sommital;;0;WGS84;VF
20140620 132927.76;2,28;;;;;Sommital;;0;WGS84;VF
20140620 132847.20;3,16;;;;;Sommital;;0;WGS84;VF
20140620 132755.24;9,72;1.1125372;55.711333;-21.245434;-1.0145312;Sommital;2014/06/20/ovpf2014lzqe;1;WGS84;VF
20140620 132622.92;2,64;;;;;Sommital;;0;WGS84;VF
20140620 132510.04;4,04;;;;;Sommital;;0;WGS84;VF
20140620 132140.92;3,48;;;;;Sommital;;0;WGS84;VF
20140620 131325.92;8,08;0.91558089;55.714327;-21.245434;-0.80984375;Sommital;2014/06/20/ovpf2014lzps;1;WGS84;VF
20140620 130407.68;8,4;0.85417398;55.710585;-21.246134;-1.3420312;Sommital;2014/06/20/ovpf2014lzpk;1;WGS84;VF
20140620 125501.20;3,72;;;;;Sommital;;0;WGS84;NV
20140620 125449.84;3,72;;;;;Sommital;;0;WGS84;NV
20140620 125103.36;5,76;0.71241652;55.7152;-21.245551;-0.9121875;Sommital;2014/06/20/ovpf2014lzoy;1;WGS84;NV
20140620 125001.76;5,72;;;;;Effondrement;;0;WGS84;NV
20140620 124745.76;4,04;;;;;Sommital;;0;WGS84;NV
20140620 124728.32;2,64;;;;;Sommital;;0;WGS84;NV
20140620 124715.80;4,08;;;;;Sommital;;0;WGS84;NV
20140620 124454.04;6,16;;;;;Sommital;;0;WGS84;NV
20140620 123901.84;36,68;;;;;Effondrement;;0;WGS84;NV
20140620 123824.16;3,96;;;;;Sommital;;0;WGS84;NV
20140620 123816.76;3,92;;;;;Sommital;;0;WGS84;NV
20140620 123801.40;6,8;;;;;Sommital;;0;WGS84;NV
20140620 123713.80;5,92;0.55200603;55.711084;-21.245434;-1.3420312;Sommital;2014/06/20/ovpf2014lzom;1;WGS84;NV
20140620 123257.64;5,28;;;;;Sommital;;0;WGS84;NV
20140620 122345.76;32,64;;;;;Effondrement;;0;WGS84;NV
20140620 122336.48;3,24;;;;;Sommital;;0;WGS84;NV
20140620 122322.52;4,44;;;;;Sommital;;0;WGS84;NV
20140620 122202.00;3,68;;;;;Sommital;;0;WGS84;VF
20140620 121811.20;25,12;;;;;Effondrement;;0;WGS84;VF
20140620 121241.88;3,76;0.6551585;55.711083;-21.244734;-0.89171875;Sommital;2014/06/20/ovpf2014lznr;1;WGS84;VF
20140620 121130.36;6,76;;;;;Effondrement;;0;WGS84;NV
20140620 120830.92;2,96;;;;;Sommital;;0;WGS84;NV
20140620 120817.84;3,6;;;;;Sommital;;0;WGS84;NV
20140620 120647.08;3,16;;;;;Sommital;;0;WGS84;NV
20140620 120547.84;73,44;;;;;Effondrement;;0;WGS84;VF
20140620 120501.68;3,76;;;;;Sommital;;0;WGS84;NV
20140620 120438.00;3,48;;;;;Sommital;;0;WGS84;NV
20140620 120315.00;10,2;;;;;Effondrement;;0;WGS84;VF
20140620 120154.40;24,8;;;;;Effondrement;;0;WGS84;NV
20140620 115955.28;4,64;;;;;Sommital;;0;WGS84;NV
20140620 115855.92;42,8;;;;;Effondrement;;0;WGS84;NV
20140620 115518.56;4,56;;;;;Sommital;;0;WGS84;NV
20140620 115242.96;3,44;;;;;Sommital;;0;WGS84;NV
20140620 114941.68;6,48;;;;;Sommital;;0;WGS84;NV
20140620 114829.68;2,84;;;;;Sommital;;0;WGS84;NV
20140620 113902.52;4,28;;;;;Sommital;;0;WGS84;NV
20140620 113620.96;140,16;;;;;Effondrement;;0;WGS84;VF
20140620 113132.12;4,64;;;;;Sommital;;0;WGS84;NV
20140620 112253.20;4,2;;;;;Sommital;;0;WGS84;NV
20140620 111807.40;27,88;;;;;Effondrement;;0;WGS84;VF
20140620 111747.88;4,36;;;;;Sommital;;0;WGS84;NV
20140620 111634.28;33,32;;;;;Effondrement;;0;WGS84;VF
20140620 111530.64;4,08;;;;;Sommital;;0;WGS84;NV
20140620 111046.60;20,68;1.8565234;55.71225;-21.245327;-0.80214844;Sommital;2014/06/20/ovpf2014lzlq;1;WGS84;VF
20140620 111033.56;1,96;;;;;Sommital;;0;WGS84;NV
20140620 110606.04;70,12;2.6694851;55.712331;-21.245667;-0.93265625;Sommital;2014/06/20/ovpf2014lzlm;1;WGS84;VF
20140620 105611.04;3,92;;;;;Sommital;;0;WGS84;NV
20140620 105216.84;5,28;;;;;Sommital;;0;WGS84;NV
20140620 104950.20;19,68;1.6998398;55.712135;-21.245439;-0.78398438;Sommital;2014/06/20/ovpf2014lzky;1;WGS84;VF
20140620 104858.60;5,92;;;;;Sommital;;0;WGS84;NV
20140620 104839.16;7,6;;;;;Sommital;;0;WGS84;NV
20140620 104830.52;4,04;;;;;Sommital;;0;WGS84;NV
20140620 104801.00;12,56;;;;;Sommital;;0;WGS84;NV
20140620 104744.04;3,88;;;;;Sommital;;0;WGS84;NV
20140620 104722.52;1,96;;;;;Sommital;;0;WGS84;NV
20140620 104701.20;6,68;1.397161;55.714551;-21.245327;-0.63261719;Sommital;2014/06/20/ovpf2014lzkw;1;WGS84;NV
20140620 104537.40;4,64;;;;;Sommital;;0;WGS84;NV
20140620 104537.32;5,04;;;;;Sommital;;0;WGS84;NV
20140620 104425.28;4,64;;;;;Sommital;;0;WGS84;NV
20140620 103651.28;5,28;;;;;Sommital;;0;WGS84;NV
20140620 103059.16;24,28;1.7911274;55.709707;-21.243765;-0.86269531;Sommital;2014/06/20/ovpf2014lzki;1;WGS84;NV
20140620 102515.28;23,24;;;;;Effondrement;;0;WGS84;NV
20140620 102222.00;2,24;;;;;Sommital;;0;WGS84;VF
20140620 102200.08;3,12;;;;;Sommital;;0;WGS84;NV
20140620 102154.24;4,36;;;;;Sommital;;0;WGS84;NV
20140620 101327.56;13,2;1.3262151;55.712021;-21.245551;-0.71738281;Sommital;2014/06/20/ovpf2014lzjt;1;WGS84;NV
20140620 101251.12;3,8;;;;;Sommital;;0;WGS84;NV
20140620 101225.20;2,68;;;;;Sommital;;0;WGS84;NV
20140620 100949.00;4,28;;;;;Sommital;;0;WGS84;NV
20140620 100747.36;7,2;;;;;Effondrement;;0;WGS84;NV
20140620 095832.20;3,72;;;;;Sommital;;0;WGS84;NV
20140620 095802.48;12,56;1.3676841;55.713403;-21.245774;-0.76582031;Sommital;2014/06/20/ovpf2014lzjg;1;WGS84;NV
20140620 094850.40;3,44;;;;;Sommital;;0;WGS84;NV
20140620 094111.00;4,64;;;;;Sommital;;0;WGS84;NV
20140620 093700.24;6,16;;;;;Effondrement;;0;WGS84;NV
20140620 093304.52;5,84;;;;;Sommital;;0;WGS84;NV
20140620 092809.60;3,4;;;;;Sommital;;0;WGS84;NV
20140620 091823.76;3,4;;;;;Sommital;;0;WGS84;VF
20140620 091332.44;3,32;;;;;Indetermine;;0;WGS84;NV
20140620 091332.20;4,44;;;;;Sommital;;0;WGS84;NV
20140620 091237.32;6,8;0.49771713;55.712105;-21.241421;-0.73554687;Sommital;2014/06/20/ovpf2014lzht;1;WGS84;NV
20140620 091212.28;6,2;;;;;Sommital;;0;WGS84;NV
20140620 091138.76;6,92;;;;;Effondrement;;0;WGS84;NV
20140620 090659.96;6,44;;;;;Sommital;;0;WGS84;NV
20140620 084814.96;4,84;;;;;Sommital;;0;WGS84;NV
20140620 083844.28;5,8;;;;;Sommital;;0;WGS84;NV
20140620 082117.52;7,16;0.91413689;55.713869;-21.246443;-0.88691406;Sommital;2014/06/20/ovpf2014lzgb;1;WGS84;NV
20140620 081148.00;22,8;;;;;Effondrement;;0;WGS84;NV
20140620 075948.12;6,16;;;;;Sommital;;0;WGS84;NV
20140620 075948.08;5,72;0.7296202;55.712713;-21.245774;-0.94746094;Sommital;2014/06/20/ovpf2014lzfj;1;WGS84;NV
20140620 075500.88;42,32;2.3892421;55.715137;-21.245025;-0.55398437;Sommital;2014/06/20/ovpf2014lzfe;1;WGS84;VF
20140620 075157.40;2,84;;;;;Sommital;;0;WGS84;NV
20140620 073159.52;2,92;;;;;Sommital;;0;WGS84;VF
20140620 071406.56;107,68;;;;;Effondrement;;0;WGS84;NV
20140620 065944.00;7,6;;;;;Effondrement;;0;WGS84;NV
20140620 065229.92;8,8;;;;;Sommital;;0;WGS84;NV
20140620 065146.40;30,88;;;;;Indetermine;;0;WGS84;VF
20140620 063508.40;2,16;;;;;Sommital;;0;WGS84;VF
20140620 063029.08;3,24;;;;;Sommital;;0;WGS84;VF
20140620 062930.60;5,12;;;;;Sommital;;0;WGS84;NV
20140620 062602.12;2,04;;;;;Sommital;;0;WGS84;VF
20140620 062455.92;79,12;;;;;Effondrement;;0;WGS84;VF
20140620 062238.72;23;1.9959327;55.7134;-21.245327;-0.55996094;Sommital;2014/06/20/ovpf2014lzcd;1;WGS84;NV
20140620 053943.88;3,88;;;;;Sommital;;0;WGS84;NV
20140620 052937.72;5,48;;;;;Sommital;;0;WGS84;NV
20140620 050228.20;6,88;;;;;Sommital;;0;WGS84;NV
20140620 045052.44;3,24;;;;;Sommital;;0;WGS84;VF
20140620 044920.00;3,32;;;;;Sommital;;0;WGS84;NV
20140620 044636.56;5,04;;;;;Sommital;;0;WGS84;NV
20140620 044136.96;4,88;;;;;Effondrement;;0;WGS84;NV
20140620 042444.96;3,04;;;;;Sommital;;0;WGS84;NV
20140620 042348.40;6,72;1.3782512;55.710972;-21.241362;5;Sommital;2014/06/20/ovpf2014lyyf;0;WGS84;NV
20140620 041526.40;3,96;;;;;Sommital;;0;WGS84;NV
20140620 035844.48;2,44;;;;;Sommital;;0;WGS84;VF
20140620 035821.40;4,32;;;;;Sommital;;0;WGS84;NV
20140620 033955.28;8,8;1.2577627;55.713595;-21.240639;-0.85058594;Sommital;2014/06/20/ovpf2014lywu;1;WGS84;NV
20140620 033007.24;4,12;;;;;Sommital;;0;WGS84;NV
20140620 032722.32;18,96;;;;;Effondrement;;0;WGS84;NV
20140620 032507.88;3,48;;;;;Sommital;;0;WGS84;VF
20140620 032310.32;22,64;;;;;Indetermine;;0;WGS84;VF
20140620 031843.20;4,08;;;;;Sommital;;0;WGS84;NV
20140620 031632.68;5,08;;;;;Sommital;;0;WGS84;NV
20140620 023120.16;3,68;;;;;Effondrement;;0;WGS84;NV
20140620 022401.36;26,04;;;;;Effondrement;;0;WGS84;VF
20140620 021945.76;3,4;;;;;Sommital;;0;WGS84;NV
20140620 021639.92;5,88;;;;;Effondrement;;0;WGS84;VF
20140620 020708.16;4,36;;;;;Effondrement;;0;WGS84;NV
20140620 020545.76;3,24;;;;;Sommital;;0;WGS84;VF
20140620 015627.64;73,52;;;;;Effondrement;;0;WGS84;NV
20140620 015334.72;5,04;;;;;Effondrement;;0;WGS84;VF
20140620 015031.80;9,24;;;;;Sommital;;0;WGS84;NV
20140620 014811.80;7,6;;;;;Effondrement;;0;WGS84;NV
20140620 014147.44;2,24;;;;;Sommital;;0;WGS84;VF
20140620 011709.24;15,48;;;;;Effondrement;;0;WGS84;VF
20140620 011249.92;2,32;;;;;Sommital;;0;WGS84;VF
20140620 010721.64;1,92;;;;;Sommital;;0;WGS84;VF
20140620 010628.32;5,56;;;;;Sommital;;0;WGS84;NV
20140620 010618.24;4;;;;;Sommital;;0;WGS84;VF
20140620 010608.92;3,32;;;;;Sommital;;0;WGS84;NV
20140620 010546.44;10,16;1.3246146;55.715931;-21.245327;-0.64472656;Sommital;2014/06/20/ovpf2014lyrr;1;WGS84;NV
20140620 010258.76;4,6;;;;;Effondrement;;0;WGS84;NV
20140620 010258.68;5,24;;;;;Effondrement;;0;WGS84;NV
20140620 005808.36;4,08;;;;;Effondrement;;0;WGS84;NV
20140620 005742.64;6,64;1.1631749;55.714897;-21.245439;-0.63867188;Sommital;2014/06/20/ovpf2014lyrl;1;WGS84;NV
20140620 003914.08;4,12;;;;;Sommital;;0;WGS84;NV
20140620 002801.12;2,96;;;;;Effondrement;;0;WGS84;NV
20140620 001142.60;2,48;;;;;Sommital;;0;WGS84;VF
20140620 001106.40;2,28;;;;;Sommital;;0;WGS84;VF
20140619 235642.36;2,24;;;;;Sommital;;0;WGS84;VF
20140619 234420.24;2,16;;;;;Sommital;;0;WGS84;VF
20140619 233121.64;7,4;;;;;Effondrement;;0;WGS84;NV
20140619 233054.48;7,16;;;;;Sommital;;0;WGS84;NV
20140619 231751.72;36,04;;;;;Effondrement;;0;WGS84;VF
20140619 231151.08;5,72;;;;;Sommital;;0;WGS84;NV
20140619 230838.84;80,8;2.484424;55.714514;-21.245609;-0.67679687;Sommital;2014/06/19/ovpf2014lynv;1;WGS84;VF
